level_0,index,year,month,day,rain,tmax,tmin,srad,Tmean,district
0,0,2017,1,1,0.0,24.5,5.8,27.1,15.15,Debre Elias
1,1,2017,1,2,0.0,25.6,9.1,26.1,17.35,Debre Elias
2,2,2017,1,3,0.0,25.4,9.7,25.5,17.549999999999997,Debre Elias
3,3,2017,1,4,0.0,25.6,8.4,26.5,17.0,Debre Elias
4,4,2017,1,5,0.0,24.7,7.3,26.7,16.0,Debre Elias
5,5,2017,1,6,0.0,25.1,6.4,27.2,15.75,Debre Elias
6,6,2017,1,7,0.0,25.6,7.3,27.1,16.45,Debre Elias
7,7,2017,1,8,0.0,24.8,8.2,26.3,16.5,Debre Elias
8,8,2017,1,9,0.0,25.0,7.5,26.7,16.25,Debre Elias
9,9,2017,1,10,0.0,25.6,6.0,27.6,15.8,Debre Elias
10,10,2017,1,11,0.0,26.0,10.8,25.3,18.4,Debre Elias
11,11,2017,1,12,0.0,24.7,11.3,23.3,18.0,Debre Elias
12,12,2017,1,13,0.1,23.5,10.3,23.1,16.9,Debre Elias
13,13,2017,1,14,1.2,23.1,9.8,23.1,16.450000000000003,Debre Elias
14,14,2017,1,15,3.6,21.1,9.7,20.3,15.4,Debre Elias
15,15,2017,1,16,0.0,20.3,10.0,18.2,15.15,Debre Elias
16,16,2017,1,17,0.0,17.7,7.3,18.4,12.5,Debre Elias
17,17,2017,1,18,0.0,20.4,9.2,19.7,14.799999999999999,Debre Elias
18,18,2017,1,19,0.0,20.5,8.1,21.9,14.3,Debre Elias
19,19,2017,1,20,0.0,22.1,7.3,25.0,14.700000000000001,Debre Elias
20,20,2017,1,21,0.0,23.4,7.7,25.9,15.549999999999999,Debre Elias
21,21,2017,1,22,0.0,24.2,9.4,25.1,16.8,Debre Elias
22,22,2017,1,23,0.0,22.6,9.5,23.0,16.05,Debre Elias
23,23,2017,1,24,0.0,22.4,9.9,22.2,16.15,Debre Elias
24,24,2017,1,25,0.0,23.5,10.1,23.4,16.8,Debre Elias
25,25,2017,1,26,0.0,23.0,9.6,23.5,16.3,Debre Elias
26,26,2017,1,27,0.0,22.5,9.6,22.7,16.05,Debre Elias
27,27,2017,1,28,0.0,22.9,9.9,23.0,16.4,Debre Elias
28,28,2017,1,29,0.0,24.6,10.0,25.0,17.3,Debre Elias
29,29,2017,1,30,0.0,24.6,8.6,26.3,16.6,Debre Elias
30,30,2017,1,31,0.0,24.7,8.9,26.2,16.8,Debre Elias
31,31,2017,2,1,0.0,25.8,8.2,27.5,17.0,Debre Elias
32,32,2017,2,2,0.0,26.7,9.8,27.0,18.25,Debre Elias
33,33,2017,2,3,0.0,26.7,8.2,28.0,17.45,Debre Elias
34,34,2017,2,4,0.0,25.9,8.4,27.5,17.15,Debre Elias
35,35,2017,2,5,0.0,26.0,9.7,26.8,17.85,Debre Elias
36,36,2017,2,6,0.0,26.7,10.2,26.9,18.45,Debre Elias
37,37,2017,2,7,0.0,26.3,9.0,27.5,17.65,Debre Elias
38,38,2017,2,8,0.0,27.1,10.7,26.9,18.9,Debre Elias
39,39,2017,2,9,0.0,26.8,8.4,28.1,17.6,Debre Elias
40,40,2017,2,10,0.0,25.9,6.4,28.5,16.15,Debre Elias
41,41,2017,2,11,0.0,25.9,7.2,28.3,16.55,Debre Elias
42,42,2017,2,12,0.0,25.8,7.9,27.9,16.85,Debre Elias
43,43,2017,2,13,0.0,26.1,8.5,27.8,17.3,Debre Elias
44,44,2017,2,14,0.0,26.1,7.6,28.3,16.85,Debre Elias
45,45,2017,2,15,0.0,25.8,4.8,29.0,15.3,Debre Elias
46,46,2017,2,16,0.0,25.9,6.7,28.6,16.3,Debre Elias
47,47,2017,2,17,0.0,26.6,6.9,28.8,16.75,Debre Elias
48,48,2017,2,18,0.0,27.2,7.5,28.8,17.35,Debre Elias
49,49,2017,2,19,0.0,27.7,7.7,28.9,17.7,Debre Elias
50,50,2017,2,20,0.0,28.4,11.3,27.6,19.85,Debre Elias
51,51,2017,2,21,0.0,26.0,11.5,25.5,18.75,Debre Elias
52,52,2017,2,22,0.0,28.0,12.5,26.5,20.25,Debre Elias
53,53,2017,2,23,0.0,27.5,11.2,27.2,19.35,Debre Elias
54,54,2017,2,24,0.0,27.5,9.6,28.2,18.55,Debre Elias
55,55,2017,2,25,0.0,27.8,9.5,28.4,18.65,Debre Elias
56,56,2017,2,26,0.0,27.5,10.9,27.4,19.2,Debre Elias
57,57,2017,2,27,0.0,28.7,10.9,28.2,19.8,Debre Elias
58,58,2017,2,28,0.0,27.8,9.4,28.5,18.6,Debre Elias
59,59,2017,3,1,0.0,30.4,9.6,29.3,20.0,Debre Elias
60,60,2017,3,2,0.0,31.0,10.2,29.3,20.6,Debre Elias
61,61,2017,3,3,0.0,31.3,11.6,29.0,21.45,Debre Elias
62,62,2017,3,4,0.0,30.8,11.1,29.0,20.95,Debre Elias
63,63,2017,3,5,0.0,31.0,9.6,29.4,20.3,Debre Elias
64,64,2017,3,6,0.0,30.9,10.2,29.3,20.549999999999997,Debre Elias
65,65,2017,3,7,0.0,31.0,11.0,29.1,21.0,Debre Elias
66,66,2017,3,8,0.0,30.5,14.5,27.0,22.5,Debre Elias
67,67,2017,3,9,0.0,29.5,13.1,27.3,21.3,Debre Elias
68,68,2017,3,10,0.0,29.5,13.4,27.0,21.45,Debre Elias
69,69,2017,3,11,0.1,29.0,13.2,26.9,21.1,Debre Elias
70,70,2017,3,12,0.0,27.7,12.4,26.4,20.05,Debre Elias
71,71,2017,3,13,0.0,30.4,11.3,28.8,20.85,Debre Elias
72,72,2017,3,14,0.0,29.9,10.0,29.1,19.95,Debre Elias
73,73,2017,3,15,0.0,29.8,14.1,26.8,21.95,Debre Elias
74,74,2017,3,16,0.0,30.6,12.9,28.2,21.75,Debre Elias
75,75,2017,3,17,0.0,30.0,11.6,28.5,20.8,Debre Elias
76,76,2017,3,18,0.0,30.0,11.1,28.7,20.55,Debre Elias
77,77,2017,3,19,0.0,30.4,9.7,29.2,20.049999999999997,Debre Elias
78,78,2017,3,20,0.0,28.7,10.8,28.3,19.75,Debre Elias
79,79,2017,3,21,0.0,31.9,15.2,27.4,23.549999999999997,Debre Elias
80,80,2017,3,22,0.0,32.5,15.2,27.8,23.85,Debre Elias
81,81,2017,3,23,0.0,33.1,13.2,29.0,23.15,Debre Elias
82,82,2017,3,24,0.0,34.1,12.6,29.3,23.35,Debre Elias
83,83,2017,3,25,0.0,32.3,11.8,29.1,22.049999999999997,Debre Elias
84,84,2017,3,26,0.0,31.5,13.6,28.1,22.55,Debre Elias
85,85,2017,3,27,0.0,28.7,14.2,25.4,21.45,Debre Elias
86,86,2017,3,28,0.0,29.6,14.2,26.3,21.9,Debre Elias
87,87,2017,3,29,0.0,31.8,15.7,26.9,23.75,Debre Elias
88,88,2017,3,30,0.0,31.0,11.5,28.7,21.25,Debre Elias
89,89,2017,3,31,0.0,30.2,13.5,27.3,21.85,Debre Elias
90,90,2017,4,1,0.0,25.5,12.9,22.7,19.2,Debre Elias
91,91,2017,4,2,0.0,28.6,13.5,25.9,21.05,Debre Elias
92,92,2017,4,3,0.0,27.8,14.1,24.4,20.95,Debre Elias
93,93,2017,4,4,0.0,27.9,14.2,24.2,21.049999999999997,Debre Elias
94,94,2017,4,5,3.9,26.1,13.3,23.0,19.700000000000003,Debre Elias
95,95,2017,4,6,15.4,23.0,12.7,18.4,17.85,Debre Elias
96,96,2017,4,7,0.2,24.7,11.7,23.1,18.2,Debre Elias
97,97,2017,4,8,0.0,24.9,12.2,22.7,18.549999999999997,Debre Elias
98,98,2017,4,9,0.1,24.8,13.3,20.7,19.05,Debre Elias
99,99,2017,4,10,18.4,23.0,12.5,18.8,17.75,Debre Elias
100,100,2017,4,11,1.6,24.7,10.8,24.3,17.75,Debre Elias
101,101,2017,4,12,5.5,23.4,12.2,20.0,17.799999999999997,Debre Elias
102,102,2017,4,13,0.0,28.0,11.2,27.0,19.6,Debre Elias
103,103,2017,4,14,0.2,28.0,11.3,26.9,19.65,Debre Elias
104,104,2017,4,15,0.0,27.4,12.3,25.6,19.85,Debre Elias
105,105,2017,4,16,0.0,27.3,11.8,25.9,19.55,Debre Elias
106,106,2017,4,17,0.0,29.0,13.5,25.9,21.25,Debre Elias
107,107,2017,4,18,0.0,30.6,14.4,26.4,22.5,Debre Elias
108,108,2017,4,19,0.0,30.0,14.3,25.9,22.15,Debre Elias
109,109,2017,4,20,0.0,31.1,15.1,26.2,23.1,Debre Elias
110,110,2017,4,21,0.0,27.3,13.1,24.5,20.2,Debre Elias
111,111,2017,4,22,0.0,29.8,14.4,25.6,22.1,Debre Elias
112,112,2017,4,23,0.0,27.1,12.8,24.4,19.950000000000003,Debre Elias
113,113,2017,4,24,0.8,27.2,12.9,24.5,20.05,Debre Elias
114,114,2017,4,25,3.0,24.9,13.4,20.3,19.15,Debre Elias
115,115,2017,4,26,1.3,26.3,13.2,22.8,19.75,Debre Elias
116,116,2017,4,27,0.0,29.1,14.1,25.1,21.6,Debre Elias
117,117,2017,4,28,0.0,29.0,13.4,25.6,21.2,Debre Elias
118,118,2017,4,29,0.2,26.0,14.1,21.1,20.05,Debre Elias
119,119,2017,4,30,0.3,28.8,15.1,23.6,21.95,Debre Elias
120,120,2017,5,1,0.0,28.4,15.0,23.2,21.7,Debre Elias
121,121,2017,5,2,0.4,25.8,14.4,20.0,20.1,Debre Elias
122,122,2017,5,3,8.6,23.3,13.9,16.0,18.6,Debre Elias
123,123,2017,5,4,3.5,23.9,13.0,19.3,18.45,Debre Elias
124,124,2017,5,5,2.0,26.4,14.3,21.2,20.35,Debre Elias
125,125,2017,5,6,6.8,22.6,13.4,15.7,18.0,Debre Elias
126,126,2017,5,7,2.9,22.9,12.9,17.2,17.9,Debre Elias
127,127,2017,5,8,16.5,20.5,13.7,10.0,17.1,Debre Elias
128,128,2017,5,9,0.8,24.0,12.1,20.7,18.05,Debre Elias
129,129,2017,5,10,0.1,25.5,12.7,22.1,19.1,Debre Elias
130,130,2017,5,11,0.2,24.8,13.0,20.7,18.9,Debre Elias
131,131,2017,5,12,0.1,26.0,12.2,23.3,19.1,Debre Elias
132,132,2017,5,13,0.1,27.5,12.1,24.9,19.8,Debre Elias
133,133,2017,5,14,2.1,24.6,13.1,20.2,18.85,Debre Elias
134,134,2017,5,15,1.3,24.1,13.1,19.1,18.6,Debre Elias
135,135,2017,5,16,0.3,27.2,11.8,24.8,19.5,Debre Elias
136,136,2017,5,17,0.0,29.5,13.7,25.1,21.6,Debre Elias
137,137,2017,5,18,0.2,29.3,12.7,25.5,21.0,Debre Elias
138,138,2017,5,19,0.9,26.0,11.9,23.4,18.95,Debre Elias
139,139,2017,5,20,6.9,23.2,12.8,18.0,18.0,Debre Elias
140,140,2017,5,21,0.2,25.1,11.5,23.0,18.3,Debre Elias
141,141,2017,5,22,0.4,24.0,12.4,19.9,18.2,Debre Elias
142,142,2017,5,23,8.8,25.3,11.5,23.0,18.4,Debre Elias
143,143,2017,5,24,7.9,20.9,12.1,14.5,16.5,Debre Elias
144,144,2017,5,25,0.3,21.8,11.4,17.9,16.6,Debre Elias
145,145,2017,5,26,1.3,21.5,11.9,16.3,16.7,Debre Elias
146,146,2017,5,27,1.0,23.2,11.5,20.2,17.35,Debre Elias
147,147,2017,5,28,2.8,22.1,12.6,15.9,17.35,Debre Elias
148,148,2017,5,29,11.8,21.7,13.1,14.2,17.4,Debre Elias
149,149,2017,5,30,3.3,22.4,12.1,17.6,17.25,Debre Elias
150,150,2017,5,31,17.0,22.1,11.8,17.6,16.950000000000003,Debre Elias
151,151,2017,6,1,26.5,20.7,11.1,16.2,15.899999999999999,Debre Elias
152,152,2017,6,2,14.5,19.0,11.2,12.2,15.1,Debre Elias
153,153,2017,6,3,0.2,22.8,9.0,22.8,15.9,Debre Elias
154,154,2017,6,4,1.2,23.2,10.6,21.2,16.9,Debre Elias
155,155,2017,6,5,0.0,25.0,9.3,24.4,17.15,Debre Elias
156,156,2017,6,6,8.7,21.8,11.7,17.1,16.75,Debre Elias
157,157,2017,6,7,7.9,21.1,12.3,14.5,16.700000000000003,Debre Elias
158,158,2017,6,8,18.0,19.5,12.2,11.1,15.85,Debre Elias
159,159,2017,6,9,2.3,21.8,10.3,19.6,16.05,Debre Elias
160,160,2017,6,10,15.7,20.1,12.0,13.1,16.05,Debre Elias
161,161,2017,6,11,17.2,18.4,12.0,9.2,15.2,Debre Elias
162,162,2017,6,12,0.9,20.5,10.0,17.9,15.25,Debre Elias
163,163,2017,6,13,0.8,20.9,9.6,19.2,15.25,Debre Elias
164,164,2017,6,14,0.0,20.4,10.7,16.4,15.549999999999999,Debre Elias
165,165,2017,6,15,0.3,21.9,9.9,20.3,15.899999999999999,Debre Elias
166,166,2017,6,16,2.2,20.6,12.0,14.0,16.3,Debre Elias
167,167,2017,6,17,1.0,21.7,11.5,17.4,16.6,Debre Elias
168,168,2017,6,18,0.0,21.7,11.6,17.2,16.65,Debre Elias
169,169,2017,6,19,1.3,22.0,11.3,18.3,16.65,Debre Elias
170,170,2017,6,20,3.1,21.0,11.5,15.8,16.25,Debre Elias
171,171,2017,6,21,0.0,21.2,10.6,18.0,15.899999999999999,Debre Elias
172,172,2017,6,22,1.5,21.3,11.0,17.5,16.15,Debre Elias
173,173,2017,6,23,2.0,21.5,11.5,17.0,16.5,Debre Elias
174,174,2017,6,24,11.4,21.0,11.7,15.7,16.35,Debre Elias
175,175,2017,6,25,1.9,20.3,11.3,15.0,15.8,Debre Elias
176,176,2017,6,26,1.2,20.7,11.0,16.4,15.85,Debre Elias
177,177,2017,6,27,9.4,19.8,11.9,12.5,15.850000000000001,Debre Elias
178,178,2017,6,28,0.2,20.2,11.4,14.6,15.8,Debre Elias
179,179,2017,6,29,0.0,20.9,11.3,16.1,16.1,Debre Elias
180,180,2017,6,30,1.8,20.4,12.0,13.4,16.2,Debre Elias
181,181,2017,7,1,20.9,20.8,11.9,14.8,16.35,Debre Elias
182,182,2017,7,2,0.8,20.8,11.9,14.6,16.35,Debre Elias
183,183,2017,7,3,7.4,21.8,11.4,17.6,16.6,Debre Elias
184,184,2017,7,4,10.9,21.0,13.1,12.6,17.05,Debre Elias
185,185,2017,7,5,18.3,20.1,12.5,11.9,16.3,Debre Elias
186,186,2017,7,6,31.8,19.9,11.8,12.9,15.85,Debre Elias
187,187,2017,7,7,57.9,17.8,12.1,7.4,14.95,Debre Elias
188,188,2017,7,8,0.0,20.2,10.6,16.2,15.399999999999999,Debre Elias
189,189,2017,7,9,0.0,22.0,10.6,19.6,16.3,Debre Elias
190,190,2017,7,10,9.9,19.6,11.5,13.0,15.55,Debre Elias
191,191,2017,7,11,80.5,18.5,12.1,9.1,15.3,Debre Elias
192,192,2017,7,12,27.1,17.8,11.7,8.5,14.75,Debre Elias
193,193,2017,7,13,0.0,20.4,10.4,16.8,15.399999999999999,Debre Elias
194,194,2017,7,14,49.5,18.2,12.4,7.8,15.3,Debre Elias
195,195,2017,7,15,11.5,19.8,11.4,13.7,15.600000000000001,Debre Elias
196,196,2017,7,16,30.1,19.6,12.5,10.7,16.05,Debre Elias
197,197,2017,7,17,3.1,19.1,12.1,10.4,15.600000000000001,Debre Elias
198,198,2017,7,18,3.7,19.7,11.7,12.8,15.7,Debre Elias
199,199,2017,7,19,0.2,21.4,11.5,16.9,16.45,Debre Elias
200,200,2017,7,20,12.0,18.8,12.9,8.0,15.850000000000001,Debre Elias
201,201,2017,7,21,59.5,18.1,12.8,6.7,15.450000000000001,Debre Elias
202,202,2017,7,22,0.5,21.7,10.6,19.1,16.15,Debre Elias
203,203,2017,7,23,19.4,19.4,11.6,12.3,15.5,Debre Elias
204,204,2017,7,24,12.3,16.7,10.7,8.3,13.7,Debre Elias
205,205,2017,7,25,0.0,19.8,9.6,17.5,14.7,Debre Elias
206,206,2017,7,26,0.1,21.1,10.9,17.5,16.0,Debre Elias
207,207,2017,7,27,0.5,19.5,11.9,12.0,15.7,Debre Elias
208,208,2017,7,28,0.7,19.1,11.4,12.2,15.25,Debre Elias
209,209,2017,7,29,2.7,20.3,10.8,16.2,15.55,Debre Elias
210,210,2017,7,30,3.1,18.8,11.5,11.0,15.15,Debre Elias
211,211,2017,7,31,11.9,18.6,11.4,10.8,15.0,Debre Elias
212,212,2017,8,1,52.0,17.2,11.9,6.6,14.55,Debre Elias
213,213,2017,8,2,5.0,18.4,11.5,10.4,14.95,Debre Elias
214,214,2017,8,3,13.3,17.8,11.7,8.5,14.75,Debre Elias
215,215,2017,8,4,0.5,17.1,11.7,7.1,14.4,Debre Elias
216,216,2017,8,5,27.3,16.4,12.2,4.5,14.299999999999999,Debre Elias
217,217,2017,8,6,5.1,20.1,10.7,16.0,15.4,Debre Elias
218,218,2017,8,7,7.4,21.1,10.9,17.6,16.0,Debre Elias
219,219,2017,8,8,36.0,18.4,11.2,11.1,14.799999999999999,Debre Elias
220,220,2017,8,9,0.2,16.4,11.7,5.4,14.049999999999999,Debre Elias
221,221,2017,8,10,0.0,20.2,9.7,18.3,14.95,Debre Elias
222,222,2017,8,11,12.2,18.4,12.3,8.6,15.35,Debre Elias
223,223,2017,8,12,18.9,17.6,12.4,6.5,15.0,Debre Elias
224,224,2017,8,13,9.7,16.4,10.5,8.1,13.45,Debre Elias
225,225,2017,8,14,3.9,17.4,9.8,12.1,13.6,Debre Elias
226,226,2017,8,15,1.4,17.5,10.7,10.3,14.1,Debre Elias
227,227,2017,8,16,1.4,15.7,10.3,6.9,13.0,Debre Elias
228,228,2017,8,17,5.9,16.2,10.7,7.0,13.45,Debre Elias
229,229,2017,8,18,0.0,18.1,9.0,15.6,13.55,Debre Elias
230,230,2017,8,19,0.0,18.5,10.2,13.7,14.35,Debre Elias
231,231,2017,8,20,0.0,21.9,9.2,22.3,15.549999999999999,Debre Elias
232,232,2017,8,21,4.6,21.6,11.6,17.4,16.6,Debre Elias
233,233,2017,8,22,0.0,22.6,11.5,19.8,17.05,Debre Elias
234,234,2017,8,23,1.7,21.7,11.3,18.3,16.5,Debre Elias
235,235,2017,8,24,0.8,21.2,11.3,17.1,16.25,Debre Elias
236,236,2017,8,25,0.0,20.3,10.9,16.2,15.600000000000001,Debre Elias
237,237,2017,8,26,3.7,20.2,11.5,14.8,15.85,Debre Elias
238,238,2017,8,27,1.7,18.2,10.8,11.6,14.5,Debre Elias
239,239,2017,8,28,0.3,21.4,9.9,20.5,15.649999999999999,Debre Elias
240,240,2017,8,29,0.9,21.3,11.6,16.9,16.45,Debre Elias
241,241,2017,8,30,4.4,20.5,11.9,14.5,16.2,Debre Elias
242,242,2017,8,31,1.4,20.5,11.5,15.4,16.0,Debre Elias
243,243,2017,9,1,6.8,19.0,10.6,14.0,14.8,Debre Elias
244,244,2017,9,2,0.0,18.6,9.7,15.2,14.15,Debre Elias
245,245,2017,9,3,1.4,18.8,10.1,14.6,14.45,Debre Elias
246,246,2017,9,4,4.6,19.9,11.0,15.2,15.45,Debre Elias
247,247,2017,9,5,18.0,18.9,11.5,11.7,15.2,Debre Elias
248,248,2017,9,6,7.4,20.2,10.7,16.6,15.45,Debre Elias
249,249,2017,9,7,4.4,20.0,10.9,15.7,15.45,Debre Elias
250,250,2017,9,8,12.1,19.4,10.9,14.3,15.149999999999999,Debre Elias
251,251,2017,9,9,0.0,21.0,9.7,20.2,15.35,Debre Elias
252,252,2017,9,10,0.0,22.1,9.0,23.2,15.55,Debre Elias
253,253,2017,9,11,0.5,21.6,9.8,21.1,15.700000000000001,Debre Elias
254,254,2017,9,12,43.3,20.7,11.7,15.5,16.2,Debre Elias
255,255,2017,9,13,12.1,20.4,11.7,14.7,16.049999999999997,Debre Elias
256,256,2017,9,14,0.0,20.7,10.8,17.5,15.75,Debre Elias
257,257,2017,9,15,1.3,21.2,10.8,18.4,16.0,Debre Elias
258,258,2017,9,16,2.2,21.1,10.7,18.7,15.9,Debre Elias
259,259,2017,9,17,0.6,22.9,11.4,20.7,17.15,Debre Elias
260,260,2017,9,18,0.0,22.2,11.0,20.2,16.6,Debre Elias
261,261,2017,9,19,2.4,21.5,10.9,18.9,16.2,Debre Elias
262,262,2017,9,20,1.6,20.6,11.6,15.4,16.1,Debre Elias
263,263,2017,9,21,8.0,19.9,11.4,14.3,15.649999999999999,Debre Elias
264,264,2017,9,22,31.8,19.3,11.5,12.6,15.4,Debre Elias
265,265,2017,9,23,3.8,19.6,11.0,14.6,15.3,Debre Elias
266,266,2017,9,24,1.4,20.3,10.1,18.3,15.2,Debre Elias
267,267,2017,9,25,8.6,20.5,10.3,18.2,15.4,Debre Elias
268,268,2017,9,26,0.3,21.4,10.3,19.9,15.85,Debre Elias
269,269,2017,9,27,0.0,21.8,9.9,21.5,15.850000000000001,Debre Elias
270,270,2017,9,28,1.1,20.6,10.2,18.6,15.4,Debre Elias
271,271,2017,9,29,9.8,20.5,10.9,16.8,15.7,Debre Elias
272,272,2017,9,30,44.7,20.3,11.4,15.4,15.850000000000001,Debre Elias
273,273,2017,10,1,26.6,19.2,11.0,13.7,15.1,Debre Elias
274,274,2017,10,2,12.8,20.7,10.8,17.7,15.75,Debre Elias
275,275,2017,10,3,47.9,19.1,10.9,13.6,15.0,Debre Elias
276,276,2017,10,4,5.6,20.3,10.7,16.9,15.5,Debre Elias
277,277,2017,10,5,5.7,21.1,10.4,19.3,15.75,Debre Elias
278,278,2017,10,6,10.6,20.2,10.5,17.0,15.35,Debre Elias
279,279,2017,10,7,11.1,20.5,10.5,17.6,15.5,Debre Elias
280,280,2017,10,8,3.2,20.9,10.7,18.2,15.799999999999999,Debre Elias
281,281,2017,10,9,4.0,21.0,10.9,18.0,15.95,Debre Elias
282,282,2017,10,10,0.4,21.1,11.0,18.0,16.05,Debre Elias
283,283,2017,10,11,0.8,21.3,11.0,18.5,16.15,Debre Elias
284,284,2017,10,12,1.5,22.0,11.1,19.7,16.55,Debre Elias
285,285,2017,10,13,0.0,22.3,9.1,23.5,15.7,Debre Elias
286,286,2017,10,14,0.0,21.9,8.0,24.5,14.95,Debre Elias
287,287,2017,10,15,0.0,22.3,7.2,25.8,14.75,Debre Elias
288,288,2017,10,16,0.0,22.2,7.7,25.2,14.95,Debre Elias
289,289,2017,10,17,0.1,21.7,10.1,21.0,15.899999999999999,Debre Elias
290,290,2017,10,18,7.2,21.1,10.1,19.6,15.600000000000001,Debre Elias
291,291,2017,10,19,6.0,21.0,11.0,17.7,16.0,Debre Elias
292,292,2017,10,20,0.0,22.1,8.0,24.7,15.05,Debre Elias
293,293,2017,10,21,0.0,22.8,6.2,27.1,14.5,Debre Elias
294,294,2017,10,22,0.0,23.1,7.0,26.7,15.05,Debre Elias
295,295,2017,10,23,0.1,23.0,9.2,24.2,16.1,Debre Elias
296,296,2017,10,24,0.3,22.8,10.7,21.9,16.75,Debre Elias
297,297,2017,10,25,0.1,22.9,11.0,21.3,16.95,Debre Elias
298,298,2017,10,26,0.5,23.0,10.8,21.9,16.9,Debre Elias
299,299,2017,10,27,0.2,22.7,10.8,21.4,16.75,Debre Elias
300,300,2017,10,28,1.5,22.6,11.0,20.9,16.8,Debre Elias
301,301,2017,10,29,1.7,23.1,10.6,22.3,16.85,Debre Elias
302,302,2017,10,30,0.0,23.6,9.4,24.7,16.5,Debre Elias
303,303,2017,10,31,0.0,22.9,7.8,25.7,15.35,Debre Elias
304,304,2017,11,1,0.0,22.9,7.2,26.1,15.049999999999999,Debre Elias
305,305,2017,11,2,0.0,22.8,7.5,25.8,15.15,Debre Elias
306,306,2017,11,3,0.0,22.9,7.9,25.5,15.399999999999999,Debre Elias
307,307,2017,11,4,0.0,22.8,8.9,24.3,15.850000000000001,Debre Elias
308,308,2017,11,5,0.0,23.7,9.7,24.3,16.7,Debre Elias
309,309,2017,11,6,0.0,23.3,10.1,23.3,16.7,Debre Elias
310,310,2017,11,7,0.0,24.2,10.4,24.0,17.3,Debre Elias
311,311,2017,11,8,0.0,24.1,10.6,23.6,17.35,Debre Elias
312,312,2017,11,9,0.0,23.5,10.1,23.6,16.8,Debre Elias
313,313,2017,11,10,0.0,23.8,9.5,24.6,16.65,Debre Elias
314,314,2017,11,11,0.0,23.0,8.7,24.6,15.85,Debre Elias
315,315,2017,11,12,0.0,22.6,8.3,24.6,15.450000000000001,Debre Elias
316,316,2017,11,13,0.0,23.1,8.5,25.0,15.8,Debre Elias
317,317,2017,11,14,0.0,22.6,7.8,25.0,15.200000000000001,Debre Elias
318,318,2017,11,15,0.0,22.8,8.7,24.2,15.75,Debre Elias
319,319,2017,11,16,0.0,22.6,9.0,23.7,15.8,Debre Elias
320,320,2017,11,17,0.0,22.4,9.3,23.0,15.85,Debre Elias
321,321,2017,11,18,0.0,22.8,8.7,24.3,15.75,Debre Elias
322,322,2017,11,19,0.0,23.6,10.1,23.4,16.85,Debre Elias
323,323,2017,11,20,0.2,21.7,10.1,20.7,15.899999999999999,Debre Elias
324,324,2017,11,21,0.0,22.5,10.0,22.1,16.25,Debre Elias
325,325,2017,11,22,0.0,23.2,9.9,23.1,16.55,Debre Elias
326,326,2017,11,23,0.0,24.0,9.5,24.7,16.75,Debre Elias
327,327,2017,11,24,0.0,22.9,9.7,23.0,16.299999999999997,Debre Elias
328,328,2017,11,25,0.2,21.6,10.5,19.7,16.05,Debre Elias
329,329,2017,11,26,1.2,21.7,9.8,20.9,15.75,Debre Elias
330,330,2017,11,27,0.5,21.1,10.0,19.6,15.55,Debre Elias
331,331,2017,11,28,0.0,22.6,9.4,22.9,16.0,Debre Elias
332,332,2017,11,29,0.0,22.8,8.6,24.2,15.7,Debre Elias
333,333,2017,11,30,0.0,21.9,7.7,24.1,14.799999999999999,Debre Elias
334,334,2017,12,1,0.0,22.4,6.1,26.0,14.25,Debre Elias
335,335,2017,12,2,0.0,22.9,5.6,26.6,14.25,Debre Elias
336,336,2017,12,3,0.0,23.5,6.0,26.6,14.75,Debre Elias
337,337,2017,12,4,0.0,23.4,7.4,25.8,15.399999999999999,Debre Elias
338,338,2017,12,5,0.0,24.6,7.8,26.3,16.2,Debre Elias
339,339,2017,12,6,0.0,24.3,7.4,26.3,15.850000000000001,Debre Elias
340,340,2017,12,7,0.0,24.4,9.0,25.2,16.7,Debre Elias
341,341,2017,12,8,0.0,24.3,8.5,25.6,16.4,Debre Elias
342,342,2017,12,9,0.0,24.8,10.1,24.6,17.45,Debre Elias
343,343,2017,12,10,0.0,23.7,9.5,24.1,16.6,Debre Elias
344,344,2017,12,11,0.0,23.4,7.9,25.3,15.649999999999999,Debre Elias
345,345,2017,12,12,0.0,23.7,7.6,25.7,15.649999999999999,Debre Elias
346,346,2017,12,13,0.0,23.1,6.7,25.9,14.9,Debre Elias
347,347,2017,12,14,0.0,23.4,6.1,26.5,14.75,Debre Elias
348,348,2017,12,15,0.0,23.3,7.4,25.6,15.350000000000001,Debre Elias
349,349,2017,12,16,0.0,23.7,6.4,26.4,15.05,Debre Elias
350,350,2017,12,17,0.0,23.3,5.4,26.7,14.350000000000001,Debre Elias
351,351,2017,12,18,0.0,23.4,5.3,26.8,14.35,Debre Elias
352,352,2017,12,19,0.0,24.1,4.0,27.4,14.05,Debre Elias
353,353,2017,12,20,0.0,24.3,2.9,27.6,13.6,Debre Elias
354,354,2017,12,21,0.0,25.1,3.8,27.6,14.450000000000001,Debre Elias
355,355,2017,12,22,0.0,23.4,1.6,27.7,12.5,Debre Elias
356,356,2017,12,23,0.0,23.9,2.7,27.6,13.299999999999999,Debre Elias
357,357,2017,12,24,0.0,23.5,3.8,27.3,13.65,Debre Elias
358,358,2017,12,25,0.0,24.1,1.3,27.8,12.700000000000001,Debre Elias
359,359,2017,12,26,0.0,24.5,2.5,27.7,13.5,Debre Elias
360,360,2017,12,27,0.0,24.0,1.0,27.8,12.5,Debre Elias
